===============================================
MyPinTool analysis results: 
Number of instructions: 7401266
pthread_attr_setdetachstate libpthread.so.0       7fcf4f351ba0            1            5
      pthread_attr_init libpthread.so.0       7fcf4f351ad0            1           31
           pthread_self libpthread.so.0       7fcf4f351790            1            2
         pthread_create libpthread.so.0       7fcf4f350310            7         1526
           start_thread libpthread.so.0       7fcf4f350010            7          266
   do_clone.constprop.3 libpthread.so.0       7fcf4f34f280            7          224
__pthread_initialize_minimal libpthread.so.0       7fcf4f34eb30            1          161
            frame_dummy libpthread.so.0       7fcf4f34e990            1            3
  __do_global_dtors_aux libpthread.so.0       7fcf4f34e950            1           12
     register_tm_clones libpthread.so.0       7fcf4f34e910            1           13
   deregister_tm_clones libpthread.so.0       7fcf4f34e8e0            1            9
                   .plt libpthread.so.0       7fcf4f34d540           13          108
                  _init libpthread.so.0       7fcf4f34d530            1            4
                  .fini   libgcc_s.so.1       7fcf4f578668            1            3
   __cpu_indicator_init   libgcc_s.so.1       7fcf4f569150            1           81
                  .text   libgcc_s.so.1       7fcf4f568fd0            0           93
                   .plt   libgcc_s.so.1       7fcf4f568d00            1            5
                  _init   libgcc_s.so.1       7fcf4f568cd8            1            6
                  .fini    libgomp.so.1       7fcf4f788350            1            3
     omp_get_thread_num    libgomp.so.1       7fcf4f785010           18           72
    omp_get_num_threads    libgomp.so.1       7fcf4f784fe0            7           49
      GOMP_parallel_end    libgomp.so.1       7fcf4f784f90           16           48
    GOMP_parallel_start    libgomp.so.1       7fcf4f784f60           16          304
   GOMP_loop_end_nowait    libgomp.so.1       7fcf4f783da0            8            8
 GOMP_loop_dynamic_next    libgomp.so.1       7fcf4f783a10            8            8
GOMP_loop_dynamic_start    libgomp.so.1       7fcf4f7831c0            8          576
    omp_get_max_threads    libgomp.so.1       7fcf4f782440            2           18
    omp_set_num_threads    libgomp.so.1       7fcf4f782210            2           28
                  .text    libgomp.so.1       7fcf4f781030            0          427
                   .plt    libgomp.so.1       7fcf4f780d90           14          143
                  _init    libgomp.so.1       7fcf4f780d68            1            6
                  _fini       libm.so.6       7fcf4f9fec38            1            3
           __ceil_sse41       libm.so.6       7fcf4f9a6440            2            4
            frame_dummy       libm.so.6       7fcf4f991c30            1            3
  __do_global_dtors_aux       libm.so.6       7fcf4f991bf0            1           12
     register_tm_clones       libm.so.6       7fcf4f991bb0            1           13
   deregister_tm_clones       libm.so.6       7fcf4f991b80            1            9
                   .plt       libm.so.6       7fcf4f991680            1            6
                  _init       libm.so.6       7fcf4f991660            1            6
                  .fini  libstdc++.so.6       7fcf4fd77c1c            1            3
_ZNSt14error_categoryC2Ev  libstdc++.so.6       7fcf4fd6ac80            3           12
_ZNSt14error_categoryD1Ev  libstdc++.so.6       7fcf4fd6aaf0            3           12
_ZNKSt8__detail20_Prime_rehash_policy11_M_next_bktEm  libstdc++.so.6       7fcf4fd6a2f0            2           50
 _ZSt15future_categoryv  libstdc++.so.6       7fcf4fd6a0f0            1           21
_ZSt9has_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale  libstdc++.so.6       7fcf4fd5be10            4           84
_ZSt9has_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale  libstdc++.so.6       7fcf4fd5bdc0            4           84
_ZSt9has_facetISt5ctypeIwEEbRKSt6locale  libstdc++.so.6       7fcf4fd5bc80            4           84
_ZSt9use_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale  libstdc++.so.6       7fcf4fd5ab80            4           76
_ZSt9use_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale  libstdc++.so.6       7fcf4fd5ab30            4           76
_ZSt9use_facetISt5ctypeIwEERKT_RKSt6locale  libstdc++.so.6       7fcf4fd59f20            4           76
  _ZNSt8messagesIwEC1Em  libstdc++.so.6       7fcf4fd59a90            1           19
_ZNSt11__timepunctIwEC2EPSt17__timepunct_cacheIwEm  libstdc++.so.6       7fcf4fd592c0            1           22
_ZNSt13basic_ostreamIwSt11char_traitsIwEE5flushEv  libstdc++.so.6       7fcf4fd4fb70            3           42
          _ZNSo5flushEv  libstdc++.so.6       7fcf4fd4d930            3           42
_ZN9__gnu_cxx18stdio_sync_filebufIwSt11char_traitsIwEE4syncEv  libstdc++.so.6       7fcf4fd4d020            3            6
_ZN9__gnu_cxx18stdio_sync_filebufIcSt11char_traitsIcEE4syncEv  libstdc++.so.6       7fcf4fd4d010            3            6
_ZSt9has_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale  libstdc++.so.6       7fcf4fd41310            4           84
_ZSt9has_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale  libstdc++.so.6       7fcf4fd412c0            4           84
_ZSt9has_facetISt5ctypeIcEEbRKSt6locale  libstdc++.so.6       7fcf4fd41180            4           84
_ZSt9use_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale  libstdc++.so.6       7fcf4fd40570            4           76
_ZSt9use_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale  libstdc++.so.6       7fcf4fd40520            4           76
_ZSt9use_facetISt5ctypeIcEERKT_RKSt6locale  libstdc++.so.6       7fcf4fd3f700            4           76
  _ZNSt8messagesIcEC1Em  libstdc++.so.6       7fcf4fd3f270            1           19
_ZNSt11__timepunctIcEC2EPSt17__timepunct_cacheIcEm  libstdc++.so.6       7fcf4fd3eaa0            1           22
_ZNSt9basic_iosIwSt11char_traitsIwEE4initEPSt15basic_streambufIwS1_E  libstdc++.so.6       7fcf4fd36e40            4           88
_ZNSt9basic_iosIwSt11char_traitsIwEE15_M_cache_localeERKSt6locale  libstdc++.so.6       7fcf4fd36d00            4          120
_ZNSt9basic_iosIcSt11char_traitsIcEE4initEPSt15basic_streambufIcS1_E  libstdc++.so.6       7fcf4fd366e0            4           88
_ZNSt9basic_iosIcSt11char_traitsIcEE15_M_cache_localeERKSt6locale  libstdc++.so.6       7fcf4fd365a0            4          120
_ZNSt6locale5facet18_S_create_c_localeERP15__locale_structPKcS2_  libstdc++.so.6       7fcf4fd35df0            1            9
_ZNSt11__timepunctIwE23_M_initialize_timepunctEP15__locale_struct  libstdc++.so.6       7fcf4fd34d50            1          105
_ZNSt11__timepunctIcE23_M_initialize_timepunctEP15__locale_struct  libstdc++.so.6       7fcf4fd343c0            1          107
_ZNSt8numpunctIwE22_M_initialize_numpunctEP15__locale_struct  libstdc++.so.6       7fcf4fd34160            1          349
_ZNSt8numpunctIcE22_M_initialize_numpunctEP15__locale_struct  libstdc++.so.6       7fcf4fd33f30            1          413
_ZNSt10moneypunctIwLb0EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7fcf4fd33840            1          101
_ZNSt10moneypunctIwLb1EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7fcf4fd33270            1          101
_ZNSt10moneypunctIcLb0EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7fcf4fd32d30            1          112
_ZNSt10moneypunctIcLb1EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7fcf4fd327f0            1          112
_ZNSt5ctypeIwE19_M_initialize_ctypeEv  libstdc++.so.6       7fcf4fd32110            1         2757
_ZNKSt5ctypeIwE19_M_convert_to_wmaskEt  libstdc++.so.6       7fcf4fd31b60           12          129
 _ZNSt5ctypeIcEC2EPKtbm  libstdc++.so.6       7fcf4fd318a0            1          159
       _ZNSt6localeC1Ev  libstdc++.so.6       7fcf4fd2ad70           22          418
 _ZNSt6locale5_ImplC1Em  libstdc++.so.6       7fcf4fd29ba0            1          819
_ZNSt6locale5_Impl16_M_install_facetEPKNS_2idEPKNS_5facetE  libstdc++.so.6       7fcf4fd297f0           28         7420
_ZNKSt6locale2id5_M_idEv  libstdc++.so.6       7fcf4fd297b0           84          644
       _ZNSt6localeD1Ev  libstdc++.so.6       7fcf4fd29410            8           80
    _ZNSt6localeaSERKS_  libstdc++.so.6       7fcf4fd29390            8          120
_ZNSt6locale5facet13_S_get_c_nameEv  libstdc++.so.6       7fcf4fd291e0            5           10
_ZNSt6locale5facet15_S_get_c_localeEv  libstdc++.so.6       7fcf4fd291a0           10          100
_ZNSt8__detail15_List_node_base7_M_hookEPS0_  libstdc++.so.6       7fcf4fd28900            3           21
_ZNSt8ios_base7_M_initEv  libstdc++.so.6       7fcf4fd28780            8          144
_ZNSt8ios_base4InitD1Ev  libstdc++.so.6       7fcf4fd28480            4           50
_ZNSt8ios_base4InitC2Ev  libstdc++.so.6       7fcf4fd27bb0            4          333
     _ZNSt8ios_baseC2Ev  libstdc++.so.6       7fcf4fd276b0            8          472
     _ZNSt5ctypeIwEC2Em  libstdc++.so.6       7fcf4fd272c0            1           19
_ZNSt7codecvtIwc11__mbstate_tEC2Em  libstdc++.so.6       7fcf4fd24680            1           17
_ZNSt7codecvtIcc11__mbstate_tEC1Em  libstdc++.so.6       7fcf4fd245e0            1           17
_ZNK10__cxxabiv121__vmi_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE  libstdc++.so.6       7fcf4fd19ce0            8          464
_ZNK10__cxxabiv120__si_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE  libstdc++.so.6       7fcf4fd19330           40         1400
                  _Znam  libstdc++.so.6       7fcf4fd18fb0           16           64
                  _Znwm  libstdc++.so.6       7fcf4fd18ea0           23          345
    __cxa_guard_release  libstdc++.so.6       7fcf4fd18cd0            1            7
    __cxa_guard_acquire  libstdc++.so.6       7fcf4fd18b80            1           30
         __dynamic_cast  libstdc++.so.6       7fcf4fd17220           48         1968
                 _ZdaPv  libstdc++.so.6       7fcf4fd17200           16           16
                 _ZdlPv  libstdc++.so.6       7fcf4fd171d0           23           69
                  .text  libstdc++.so.6       7fcf4fd15610            1          294
                   .plt  libstdc++.so.6       7fcf4fd12ce0           68         1137
                  _init  libstdc++.so.6       7fcf4fd12cc0            1            6
                 memcpy ld-linux-x86-64.so.2       7fcf6340a520           37         1149
              __mempcpy ld-linux-x86-64.so.2       7fcf6340a2f0           32          632
                 memset ld-linux-x86-64.so.2       7fcf6340a2e0           45        10977
                 memcmp ld-linux-x86-64.so.2       7fcf63409c50           24         2013
                 strlen ld-linux-x86-64.so.2       7fcf634095f0           28         1467
                 strcmp ld-linux-x86-64.so.2       7fcf634095c0        22554       160982
                 strchr ld-linux-x86-64.so.2       7fcf63409540           23          764
       __GI___sigsetjmp ld-linux-x86-64.so.2       7fcf63409260           17          323
             __mprotect ld-linux-x86-64.so.2       7fcf63409190           14           70
                 munmap ld-linux-x86-64.so.2       7fcf63409170            1            5
                 __mmap ld-linux-x86-64.so.2       7fcf63409140           22          132
                  close ld-linux-x86-64.so.2       7fcf63409120            7           35
                 access ld-linux-x86-64.so.2       7fcf63409070            1            9
                   read ld-linux-x86-64.so.2       7fcf63409030            6           30
                 __open ld-linux-x86-64.so.2       7fcf63409010            7           35
               __fxstat ld-linux-x86-64.so.2       7fcf63408f90            7           70
                 __sbrk ld-linux-x86-64.so.2       7fcf63407d50            1           17
                  __brk ld-linux-x86-64.so.2       7fcf63407cf0            1           12
                   free ld-linux-x86-64.so.2       7fcf634077c0            2           12
                 calloc ld-linux-x86-64.so.2       7fcf63407780           22          176
                 malloc ld-linux-x86-64.so.2       7fcf63407770           45          135
        __libc_memalign ld-linux-x86-64.so.2       7fcf63407660           46         1475
  _dl_next_ld_env_entry ld-linux-x86-64.so.2       7fcf634075a0            1          571
 _dl_discover_osversion ld-linux-x86-64.so.2       7fcf634073c0            1           53
_dl_sysdep_start_cleanup ld-linux-x86-64.so.2       7fcf63407200            1            1
       _dl_sysdep_start ld-linux-x86-64.so.2       7fcf63406f40            1          557
       _dl_unload_cache ld-linux-x86-64.so.2       7fcf63406f00            1           10
  _dl_load_cache_lookup ld-linux-x86-64.so.2       7fcf634069b0            6         1649
       _dl_cache_libcmp ld-linux-x86-64.so.2       7fcf634068d0           65         4685
    _dl_runtime_resolve ld-linux-x86-64.so.2       7fcf63406160          125         2625
_dl_find_dso_for_object ld-linux-x86-64.so.2       7fcf63404710            1           69
    _dl_add_to_slotinfo ld-linux-x86-64.so.2       7fcf63403a20            3           60
         __tls_get_addr ld-linux-x86-64.so.2       7fcf63403970            1           11
       _dl_allocate_tls ld-linux-x86-64.so.2       7fcf63403550            7           49
  _dl_allocate_tls_init ld-linux-x86-64.so.2       7fcf63403330            8         1312
_dl_allocate_tls_storage ld-linux-x86-64.so.2       7fcf634031f0            1          324
_dl_get_tls_static_info ld-linux-x86-64.so.2       7fcf634031d0            1            5
_dl_determine_tlsoffset ld-linux-x86-64.so.2       7fcf63402f60            1          144
     _dl_next_tls_modid ld-linux-x86-64.so.2       7fcf63402e80            3           24
           allocate_dtv ld-linux-x86-64.so.2       7fcf63402e30            8          152
 _dl_check_all_versions ld-linux-x86-64.so.2       7fcf634021a0            1          145
 _dl_check_map_versions ld-linux-x86-64.so.2       7fcf63401d20            9         6116
           match_symbol ld-linux-x86-64.so.2       7fcf63401960           39         3917
_dl_higher_prime_number ld-linux-x86-64.so.2       7fcf634018f0            2          144
       _dl_name_match_p ld-linux-x86-64.so.2       7fcf63401880          694        18820
_dl_sysdep_read_whole_file ld-linux-x86-64.so.2       7fcf634016e0            1           41
   _dl_debug_initialize ld-linux-x86-64.so.2       7fcf634010b0            8           73
        _dl_debug_state ld-linux-x86-64.so.2       7fcf634010a0            2            2
               _dl_fini ld-linux-x86-64.so.2       7fcf63400c80            1          513
          _dl_sort_fini ld-linux-x86-64.so.2       7fcf634009f0            1         1028
               _dl_init ld-linux-x86-64.so.2       7fcf634008d0            1          135
       call_init.part.0 ld-linux-x86-64.so.2       7fcf634007c0            8          459
      _dl_receive_error ld-linux-x86-64.so.2       7fcf63400760            1           28
        _dl_catch_error ld-linux-x86-64.so.2       7fcf63400680           17          612
              _dl_fixup ld-linux-x86-64.so.2       7fcf633ffb70          125        10603
   _dl_important_hwcaps ld-linux-x86-64.so.2       7fcf633ff430            1          324
    _dl_map_object_deps ld-linux-x86-64.so.2       7fcf633fe2a0            1         3687
                openaux ld-linux-x86-64.so.2       7fcf633fe260           17          289
    _dl_relocate_object ld-linux-x86-64.so.2       7fcf633fcd10            8       219708
      _dl_protect_relro ld-linux-x86-64.so.2       7fcf633fcbd0            8          152
         _dl_new_object ld-linux-x86-64.so.2       7fcf633fc6f0            8         1385
_dl_add_to_namespace_list ld-linux-x86-64.so.2       7fcf633fc660            8          362
         _dl_setup_hash ld-linux-x86-64.so.2       7fcf633fc5b0            9          214
    _dl_lookup_symbol_x ld-linux-x86-64.so.2       7fcf633fb540         1383       538738
            do_lookup_x ld-linux-x86-64.so.2       7fcf633fabd0         1383       329890
       check_match.9447 ld-linux-x86-64.so.2       7fcf633faa50         1371        69142
         _dl_map_object ld-linux-x86-64.so.2       7fcf633f9e70           17         3892
         _dl_init_paths ld-linux-x86-64.so.2       7fcf633f99f0            1          118
 _dl_map_object_from_fd ld-linux-x86-64.so.2       7fcf633f8050            6         5578
            open_verify ld-linux-x86-64.so.2       7fcf633f7530            6         1178
           local_strdup ld-linux-x86-64.so.2       7fcf633f7020            6          102
              _dl_start ld-linux-x86-64.so.2       7fcf633f6740            1          812
     version_check_doit ld-linux-x86-64.so.2       7fcf633f6700            1           10
                dl_main ld-linux-x86-64.so.2       7fcf633f3680            1         1453
rtld_lock_default_unlock_recursive ld-linux-x86-64.so.2       7fcf633f3200           59          118
rtld_lock_default_lock_recursive ld-linux-x86-64.so.2       7fcf633f31f0           59          118
_dl_initial_error_catch_tsd ld-linux-x86-64.so.2       7fcf633f31e0           19           38
               init_tls ld-linux-x86-64.so.2       7fcf633f2e3e            1          108
                   .plt ld-linux-x86-64.so.2       7fcf633f2a70            0          120
                  _fini            sssp             40c034            1            3
        __libc_csu_init            sssp             40bfc0            1           69
_ZNSt6vectorISt4listIP20gm_complex_data_typeSaIS2_EESaIS4_EE17_M_default_appendEm            sssp             40b4b0            1          129
_ZNSt6vectorISt4listIPvSaIS1_EESaIS3_EE17_M_default_appendEm            sssp             40b2e0            1          129
_ZN13gm_mem_helper6resizeEi            sssp             40b1b0            1           46
     _Z13gm_rt_cleanupv            sssp             40b1a0            1            2
_Z19gm_rt_allocate_boolmi            sssp             40af80            2           50
_Z18gm_rt_allocate_intmi            sssp             40ae80            1           29
_ZN13gm_mem_helper7cleanupEv            sssp             40ad20            1          200
 _ZN13gm_mem_helperD2Ev            sssp             409050            1          142
   _Z15gm_rt_thread_idv            sssp             408f90            3            3
_Z21gm_rt_set_num_threadsi            sssp             408f20            1           16
  _Z16gm_rt_initializev            sssp             408e50            1           12
_ZN10gm_runtime10initializeEv            sssp             408c40            1           36
_ZN10gm_runtime19expand_random_seedsEii            sssp             408980            1          139
_ZN10gm_runtime15set_num_threadsEi._omp_fn.0            sssp             408930            8           72
    _ZN10gm_runtimeD2Ev            sssp             4088e0            1            5
_ZN8gm_graph11load_binaryEPc            sssp             406ef0            1          225
_ZN8gm_graph20load_binary_internalEP8_IO_FILEjb._omp_fn.0            sssp             406a30            1           57
_ZN8gm_graph20load_binary_internalEP8_IO_FILEjb._omp_fn.1            sssp             406980            1           43
_ZN8gm_graph18make_reverse_edgesEv            sssp             405960            2          167
  _ZN8gm_graph6freezeEv            sssp             405940            1            3
_ZN8gm_graph12do_semi_sortEv            sssp             405610            1           48
_ZL14semi_sort_mainiiPiS_S_S_._omp_fn.6            sssp             404e20            2          212
_ZN8gm_graph11clear_graphEv            sssp             4043f0            2           50
_ZN8gm_graph32allocate_memory_for_frozen_graphEii            sssp             4040a0            1           31
       _ZN8gm_graphD1Ev            sssp             403fb0            1           37
_ZN8gm_graph19delete_frozen_graphEv            sssp             403ec0            3          138
       _ZN8gm_graphC2Ev            sssp             403b40            1           74
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.0            sssp             403ae0            1           29
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.1            sssp             4039a0            1           40
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.2            sssp             4038c0            1           42
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.3            sssp             403810            1           38
_ZN8gm_graph12do_semi_sortEv._omp_fn.7            sssp             403780            1           35
_Z22gm_spinlock_table_initv            sssp             4034e0            1       408963
  _ZN7my_main7prepareEv            sssp             403330            1           42
