===============================================
MyPinTool analysis results: 
Number of instructions: 6648983
         _IO_file_fopen       libc.so.6       7f960c71b1f0            1           70
          _IO_file_open       libc.so.6       7f960c71b140            1           32
        _IO_file_finish       libc.so.6       7f960c71b0c0            1            8
      _IO_file_close_it       libc.so.6       7f960c71af40            1           48
          _IO_file_init       libc.so.6       7f960c71af10            1           13
        _IO_file_xsputn       libc.so.6       7f960c71ad70           64         2892
          _IO_file_read       libc.so.6       7f960c71ad50            1            4
        _IO_file_xsgetn       libc.so.6       7f960c71aa20            7          259
         _IO_file_write       libc.so.6       7f960c71a890            1           36
          _IO_file_stat       libc.so.6       7f960c71a880            2            8
           new_do_write       libc.so.6       7f960c719f50            1           40
        _IO_file_setbuf       libc.so.6       7f960c719ec0            1           15
         _IO_file_close       libc.so.6       7f960c719eb0            1            2
          _IO_file_sync       libc.so.6       7f960c719df0            7          101
                  fread       libc.so.6       7f960c7108d0            7          385
                  fopen       libc.so.6       7f960c710520            1            2
       __fopen_internal       libc.so.6       7f960c710470            1           39
     __fopen_maybe_mmap       libc.so.6       7f960c710430            1            4
             _IO_fflush       libc.so.6       7f960c70ff20            6          252
                 fclose       libc.so.6       7f960c70fa50            1           75
    _IO_file_doallocate       libc.so.6       7f960c70f930            2           88
                 printf       libc.so.6       7f960c6f6ec0           15          339
            __printf_fp       libc.so.6       7f960c6f2010            3         2654
       hack_digit.13631       libc.so.6       7f960c6f1e50           25         1126
               vfprintf       libc.so.6       7f960c6ec970           15         6734
             _itoa_word       libc.so.6       7f960c6ec790           23          566
   __mpn_extract_double       libc.so.6       7f960c6ec0e0            3           63
            __mpn_mul_1       libc.so.6       7f960c6eb440           26          532
           __mpn_rshift       libc.so.6       7f960c6eaf30            5           85
           __mpn_lshift       libc.so.6       7f960c6eae20            3           45
           __mpn_divrem       libc.so.6       7f960c6ea9d0           18          903
              __mpn_cmp       libc.so.6       7f960c6ea930            3           33
__GI_____strtol_l_internal       libc.so.6       7f960c6df4d0            1          102
                strtoll       libc.so.6       7f960c6df470            1            5
      __drand48_iterate       libc.so.6       7f960c6df3f0            8          165
              erand48_r       libc.so.6       7f960c6df1d0            8          264
                erand48       libc.so.6       7f960c6df0c0            8           56
       __call_tls_dtors       libc.so.6       7f960c6de5d0            1           12
         __cxa_finalize       libc.so.6       7f960c6de350            5          381
           __cxa_atexit       libc.so.6       7f960c6de2c0           10          220
           __new_exitfn       libc.so.6       7f960c6de100           10          440
                   exit       libc.so.6       7f960c6de090            1            4
    __run_exit_handlers       libc.so.6       7f960c6ddf80            1          210
                 getenv       libc.so.6       7f960c6dd620           12         6960
                _setjmp       libc.so.6       7f960c6db310            8           16
          __sigjmp_save       libc.so.6       7f960c6db2d0            8           72
            __sigsetjmp       libc.so.6       7f960c6db270            8          144
                  isnan       libc.so.6       7f960c6da890            3           21
                __isinf       libc.so.6       7f960c6da850            3           39
           __ctype_init       libc.so.6       7f960c6d4910            8          136
            __uselocale       libc.so.6       7f960c6d3f50            2           44
            __newlocale       libc.so.6       7f960c6d3670            1           40
    __gconv_btwoc_ascii       libc.so.6       7f960c6caf40          128          640
     __get_cpu_features       libc.so.6       7f960c6c80d0            1            5
      __libc_start_main       libc.so.6       7f960c6c7af0            1           60
                  _init       libc.so.6       7f960c6c7940            1          101
         init_cacheinfo       libc.so.6       7f960c6c76d0            1          144
                   .plt       libc.so.6       7f960c6c5480            0            4
                  _fini libpthread.so.0       7f960ca658d4            1            3
           elision_init libpthread.so.0       7f960ca652c0            1           14
     __get_cpu_features libpthread.so.0       7f960ca652a0            1            6
    __init_cpu_features libpthread.so.0       7f960ca65050            1           70
 pthread_getaffinity_np libpthread.so.0       7f960ca63cc0            1           20
       __libc_sigaction libpthread.so.0       7f960ca63a00            2          132
_pthread_cleanup_pop_restore libpthread.so.0       7f960ca62480           17          136
_pthread_cleanup_push_defer libpthread.so.0       7f960ca62420           17          238
           pthread_once libpthread.so.0       7f960ca61420           32          176
    pthread_setspecific libpthread.so.0       7f960ca60f70            2           68
     pthread_key_delete libpthread.so.0       7f960ca60eb0            1           14
   __pthread_key_create libpthread.so.0       7f960ca60e50            1           19
 __pthread_mutex_unlock libpthread.so.0       7f960ca5f610            2            4
__pthread_mutex_unlock_usercnt libpthread.so.0       7f960ca5f530            2           64
   __pthread_mutex_lock libpthread.so.0       7f960ca5e290            2           68
pthread_attr_setdetachstate libpthread.so.0       7f960ca5dba0            1            5
      pthread_attr_init libpthread.so.0       7f960ca5dad0            1           31
           pthread_self libpthread.so.0       7f960ca5d790            1            2
         pthread_create libpthread.so.0       7f960ca5c310            7         1526
           start_thread libpthread.so.0       7f960ca5c010            7          266
   do_clone.constprop.3 libpthread.so.0       7f960ca5b280            7          224
__pthread_initialize_minimal libpthread.so.0       7f960ca5ab30            1          161
            frame_dummy libpthread.so.0       7f960ca5a990            1            3
  __do_global_dtors_aux libpthread.so.0       7f960ca5a950            1           12
     register_tm_clones libpthread.so.0       7f960ca5a910            1           13
   deregister_tm_clones libpthread.so.0       7f960ca5a8e0            1            9
                   .plt libpthread.so.0       7f960ca59540           13          108
                  _init libpthread.so.0       7f960ca59530            1            4
                  .fini   libgcc_s.so.1       7f960cc84668            1            3
   __cpu_indicator_init   libgcc_s.so.1       7f960cc75150            1           81
                  .text   libgcc_s.so.1       7f960cc74fd0            0           93
                   .plt   libgcc_s.so.1       7f960cc74d00            1            5
                  _init   libgcc_s.so.1       7f960cc74cd8            1            6
                  .fini    libgomp.so.1       7f960ce94350            1            3
     omp_get_thread_num    libgomp.so.1       7f960ce91010           18           72
    omp_get_num_threads    libgomp.so.1       7f960ce90fe0            7           49
      GOMP_parallel_end    libgomp.so.1       7f960ce90f90           16           48
    GOMP_parallel_start    libgomp.so.1       7f960ce90f60           16          304
   GOMP_loop_end_nowait    libgomp.so.1       7f960ce8fda0            8            8
 GOMP_loop_dynamic_next    libgomp.so.1       7f960ce8fa10            8            8
GOMP_loop_dynamic_start    libgomp.so.1       7f960ce8f1c0            8          576
    omp_get_max_threads    libgomp.so.1       7f960ce8e440            2           18
    omp_set_num_threads    libgomp.so.1       7f960ce8e210            2           28
                  .text    libgomp.so.1       7f960ce8d030            0          427
                   .plt    libgomp.so.1       7f960ce8cd90           14          143
                  _init    libgomp.so.1       7f960ce8cd68            1            6
                  _fini       libm.so.6       7f960d10ac38            1            3
           __ceil_sse41       libm.so.6       7f960d0b2440            2            4
            frame_dummy       libm.so.6       7f960d09dc30            1            3
  __do_global_dtors_aux       libm.so.6       7f960d09dbf0            1           12
     register_tm_clones       libm.so.6       7f960d09dbb0            1           13
   deregister_tm_clones       libm.so.6       7f960d09db80            1            9
                   .plt       libm.so.6       7f960d09d680            1            6
                  _init       libm.so.6       7f960d09d660            1            6
                  .fini  libstdc++.so.6       7f960d483c1c            1            3
_ZNSt14error_categoryC2Ev  libstdc++.so.6       7f960d476c80            3           12
_ZNSt14error_categoryD1Ev  libstdc++.so.6       7f960d476af0            3           12
_ZNKSt8__detail20_Prime_rehash_policy11_M_next_bktEm  libstdc++.so.6       7f960d4762f0            2           50
 _ZSt15future_categoryv  libstdc++.so.6       7f960d4760f0            1           21
_ZSt9has_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale  libstdc++.so.6       7f960d467e10            4           84
_ZSt9has_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale  libstdc++.so.6       7f960d467dc0            4           84
_ZSt9has_facetISt5ctypeIwEEbRKSt6locale  libstdc++.so.6       7f960d467c80            4           84
_ZSt9use_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale  libstdc++.so.6       7f960d466b80            4           76
_ZSt9use_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale  libstdc++.so.6       7f960d466b30            4           76
_ZSt9use_facetISt5ctypeIwEERKT_RKSt6locale  libstdc++.so.6       7f960d465f20            4           76
  _ZNSt8messagesIwEC1Em  libstdc++.so.6       7f960d465a90            1           19
_ZNSt11__timepunctIwEC2EPSt17__timepunct_cacheIwEm  libstdc++.so.6       7f960d4652c0            1           22
_ZNSt13basic_ostreamIwSt11char_traitsIwEE5flushEv  libstdc++.so.6       7f960d45bb70            3           42
          _ZNSo5flushEv  libstdc++.so.6       7f960d459930            3           42
_ZN9__gnu_cxx18stdio_sync_filebufIwSt11char_traitsIwEE4syncEv  libstdc++.so.6       7f960d459020            3            6
_ZN9__gnu_cxx18stdio_sync_filebufIcSt11char_traitsIcEE4syncEv  libstdc++.so.6       7f960d459010            3            6
_ZSt9has_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale  libstdc++.so.6       7f960d44d310            4           84
_ZSt9has_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale  libstdc++.so.6       7f960d44d2c0            4           84
_ZSt9has_facetISt5ctypeIcEEbRKSt6locale  libstdc++.so.6       7f960d44d180            4           84
_ZSt9use_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale  libstdc++.so.6       7f960d44c570            4           76
_ZSt9use_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale  libstdc++.so.6       7f960d44c520            4           76
_ZSt9use_facetISt5ctypeIcEERKT_RKSt6locale  libstdc++.so.6       7f960d44b700            4           76
  _ZNSt8messagesIcEC1Em  libstdc++.so.6       7f960d44b270            1           19
_ZNSt11__timepunctIcEC2EPSt17__timepunct_cacheIcEm  libstdc++.so.6       7f960d44aaa0            1           22
_ZNSt9basic_iosIwSt11char_traitsIwEE4initEPSt15basic_streambufIwS1_E  libstdc++.so.6       7f960d442e40            4           88
_ZNSt9basic_iosIwSt11char_traitsIwEE15_M_cache_localeERKSt6locale  libstdc++.so.6       7f960d442d00            4          120
_ZNSt9basic_iosIcSt11char_traitsIcEE4initEPSt15basic_streambufIcS1_E  libstdc++.so.6       7f960d4426e0            4           88
_ZNSt9basic_iosIcSt11char_traitsIcEE15_M_cache_localeERKSt6locale  libstdc++.so.6       7f960d4425a0            4          120
_ZNSt6locale5facet18_S_create_c_localeERP15__locale_structPKcS2_  libstdc++.so.6       7f960d441df0            1            9
_ZNSt11__timepunctIwE23_M_initialize_timepunctEP15__locale_struct  libstdc++.so.6       7f960d440d50            1          105
_ZNSt11__timepunctIcE23_M_initialize_timepunctEP15__locale_struct  libstdc++.so.6       7f960d4403c0            1          107
_ZNSt8numpunctIwE22_M_initialize_numpunctEP15__locale_struct  libstdc++.so.6       7f960d440160            1          349
_ZNSt8numpunctIcE22_M_initialize_numpunctEP15__locale_struct  libstdc++.so.6       7f960d43ff30            1          413
_ZNSt10moneypunctIwLb0EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7f960d43f840            1          101
_ZNSt10moneypunctIwLb1EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7f960d43f270            1          101
_ZNSt10moneypunctIcLb0EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7f960d43ed30            1          112
_ZNSt10moneypunctIcLb1EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7f960d43e7f0            1          112
_ZNSt5ctypeIwE19_M_initialize_ctypeEv  libstdc++.so.6       7f960d43e110            1         2757
_ZNKSt5ctypeIwE19_M_convert_to_wmaskEt  libstdc++.so.6       7f960d43db60           12          129
 _ZNSt5ctypeIcEC2EPKtbm  libstdc++.so.6       7f960d43d8a0            1          159
       _ZNSt6localeC1Ev  libstdc++.so.6       7f960d436d70           22          418
 _ZNSt6locale5_ImplC1Em  libstdc++.so.6       7f960d435ba0            1          819
_ZNSt6locale5_Impl16_M_install_facetEPKNS_2idEPKNS_5facetE  libstdc++.so.6       7f960d4357f0           28         7420
_ZNKSt6locale2id5_M_idEv  libstdc++.so.6       7f960d4357b0           84          644
       _ZNSt6localeD1Ev  libstdc++.so.6       7f960d435410            8           80
    _ZNSt6localeaSERKS_  libstdc++.so.6       7f960d435390            8          120
_ZNSt6locale5facet13_S_get_c_nameEv  libstdc++.so.6       7f960d4351e0            5           10
_ZNSt6locale5facet15_S_get_c_localeEv  libstdc++.so.6       7f960d4351a0           10          100
_ZNSt8__detail15_List_node_base7_M_hookEPS0_  libstdc++.so.6       7f960d434900            3           21
_ZNSt8ios_base7_M_initEv  libstdc++.so.6       7f960d434780            8          144
_ZNSt8ios_base4InitD1Ev  libstdc++.so.6       7f960d434480            4           50
_ZNSt8ios_base4InitC2Ev  libstdc++.so.6       7f960d433bb0            4          333
     _ZNSt8ios_baseC2Ev  libstdc++.so.6       7f960d4336b0            8          472
     _ZNSt5ctypeIwEC2Em  libstdc++.so.6       7f960d4332c0            1           19
_ZNSt7codecvtIwc11__mbstate_tEC2Em  libstdc++.so.6       7f960d430680            1           17
_ZNSt7codecvtIcc11__mbstate_tEC1Em  libstdc++.so.6       7f960d4305e0            1           17
_ZNK10__cxxabiv121__vmi_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE  libstdc++.so.6       7f960d425ce0            8          464
_ZNK10__cxxabiv120__si_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE  libstdc++.so.6       7f960d425330           40         1400
                  _Znam  libstdc++.so.6       7f960d424fb0           16           64
                  _Znwm  libstdc++.so.6       7f960d424ea0           23          345
    __cxa_guard_release  libstdc++.so.6       7f960d424cd0            1            7
    __cxa_guard_acquire  libstdc++.so.6       7f960d424b80            1           30
         __dynamic_cast  libstdc++.so.6       7f960d423220           48         1968
                 _ZdaPv  libstdc++.so.6       7f960d423200           16           16
                 _ZdlPv  libstdc++.so.6       7f960d4231d0           23           69
                  .text  libstdc++.so.6       7f960d421610            1          294
                   .plt  libstdc++.so.6       7f960d41ece0           68         1137
                  _init  libstdc++.so.6       7f960d41ecc0            1            6
                 memcpy ld-linux-x86-64.so.2       7f9620b16520           37         1149
              __mempcpy ld-linux-x86-64.so.2       7f9620b162f0           32          632
                 memset ld-linux-x86-64.so.2       7f9620b162e0           45        10977
                 memcmp ld-linux-x86-64.so.2       7f9620b15c50           24         2013
                 strlen ld-linux-x86-64.so.2       7f9620b155f0           28         1467
                 strcmp ld-linux-x86-64.so.2       7f9620b155c0        22554       160982
                 strchr ld-linux-x86-64.so.2       7f9620b15540           23          764
       __GI___sigsetjmp ld-linux-x86-64.so.2       7f9620b15260           17          323
             __mprotect ld-linux-x86-64.so.2       7f9620b15190           14           70
                 munmap ld-linux-x86-64.so.2       7f9620b15170            1            5
                 __mmap ld-linux-x86-64.so.2       7f9620b15140           22          132
                  close ld-linux-x86-64.so.2       7f9620b15120            7           35
                 access ld-linux-x86-64.so.2       7f9620b15070            1            9
                   read ld-linux-x86-64.so.2       7f9620b15030            6           30
                 __open ld-linux-x86-64.so.2       7f9620b15010            7           35
               __fxstat ld-linux-x86-64.so.2       7f9620b14f90            7           70
                 __sbrk ld-linux-x86-64.so.2       7f9620b13d50            1           17
                  __brk ld-linux-x86-64.so.2       7f9620b13cf0            1           12
                   free ld-linux-x86-64.so.2       7f9620b137c0            2           12
                 calloc ld-linux-x86-64.so.2       7f9620b13780           22          176
                 malloc ld-linux-x86-64.so.2       7f9620b13770           45          135
        __libc_memalign ld-linux-x86-64.so.2       7f9620b13660           46         1475
  _dl_next_ld_env_entry ld-linux-x86-64.so.2       7f9620b135a0            1          571
 _dl_discover_osversion ld-linux-x86-64.so.2       7f9620b133c0            1           53
_dl_sysdep_start_cleanup ld-linux-x86-64.so.2       7f9620b13200            1            1
       _dl_sysdep_start ld-linux-x86-64.so.2       7f9620b12f40            1          557
       _dl_unload_cache ld-linux-x86-64.so.2       7f9620b12f00            1           10
  _dl_load_cache_lookup ld-linux-x86-64.so.2       7f9620b129b0            6         1649
       _dl_cache_libcmp ld-linux-x86-64.so.2       7f9620b128d0           65         4685
    _dl_runtime_resolve ld-linux-x86-64.so.2       7f9620b12160          125         2625
_dl_find_dso_for_object ld-linux-x86-64.so.2       7f9620b10710            1           69
    _dl_add_to_slotinfo ld-linux-x86-64.so.2       7f9620b0fa20            3           60
         __tls_get_addr ld-linux-x86-64.so.2       7f9620b0f970            1           11
       _dl_allocate_tls ld-linux-x86-64.so.2       7f9620b0f550            7           49
  _dl_allocate_tls_init ld-linux-x86-64.so.2       7f9620b0f330            8         1312
_dl_allocate_tls_storage ld-linux-x86-64.so.2       7f9620b0f1f0            1          324
_dl_get_tls_static_info ld-linux-x86-64.so.2       7f9620b0f1d0            1            5
_dl_determine_tlsoffset ld-linux-x86-64.so.2       7f9620b0ef60            1          144
     _dl_next_tls_modid ld-linux-x86-64.so.2       7f9620b0ee80            3           24
           allocate_dtv ld-linux-x86-64.so.2       7f9620b0ee30            8          152
 _dl_check_all_versions ld-linux-x86-64.so.2       7f9620b0e1a0            1          145
 _dl_check_map_versions ld-linux-x86-64.so.2       7f9620b0dd20            9         6116
           match_symbol ld-linux-x86-64.so.2       7f9620b0d960           39         3917
_dl_higher_prime_number ld-linux-x86-64.so.2       7f9620b0d8f0            2          144
       _dl_name_match_p ld-linux-x86-64.so.2       7f9620b0d880          694        18820
_dl_sysdep_read_whole_file ld-linux-x86-64.so.2       7f9620b0d6e0            1           41
   _dl_debug_initialize ld-linux-x86-64.so.2       7f9620b0d0b0            8           73
        _dl_debug_state ld-linux-x86-64.so.2       7f9620b0d0a0            2            2
               _dl_fini ld-linux-x86-64.so.2       7f9620b0cc80            1          513
          _dl_sort_fini ld-linux-x86-64.so.2       7f9620b0c9f0            1         1028
               _dl_init ld-linux-x86-64.so.2       7f9620b0c8d0            1          135
       call_init.part.0 ld-linux-x86-64.so.2       7f9620b0c7c0            8          459
      _dl_receive_error ld-linux-x86-64.so.2       7f9620b0c760            1           28
        _dl_catch_error ld-linux-x86-64.so.2       7f9620b0c680           17          612
              _dl_fixup ld-linux-x86-64.so.2       7f9620b0bb70          125        10603
   _dl_important_hwcaps ld-linux-x86-64.so.2       7f9620b0b430            1          324
    _dl_map_object_deps ld-linux-x86-64.so.2       7f9620b0a2a0            1         3687
                openaux ld-linux-x86-64.so.2       7f9620b0a260           17          289
    _dl_relocate_object ld-linux-x86-64.so.2       7f9620b08d10            8       219708
      _dl_protect_relro ld-linux-x86-64.so.2       7f9620b08bd0            8          152
         _dl_new_object ld-linux-x86-64.so.2       7f9620b086f0            8         1385
_dl_add_to_namespace_list ld-linux-x86-64.so.2       7f9620b08660            8          362
         _dl_setup_hash ld-linux-x86-64.so.2       7f9620b085b0            9          214
    _dl_lookup_symbol_x ld-linux-x86-64.so.2       7f9620b07540         1383       538738
            do_lookup_x ld-linux-x86-64.so.2       7f9620b06bd0         1383       329890
       check_match.9447 ld-linux-x86-64.so.2       7f9620b06a50         1371        69142
         _dl_map_object ld-linux-x86-64.so.2       7f9620b05e70           17         3892
         _dl_init_paths ld-linux-x86-64.so.2       7f9620b059f0            1          118
 _dl_map_object_from_fd ld-linux-x86-64.so.2       7f9620b04050            6         5578
            open_verify ld-linux-x86-64.so.2       7f9620b03530            6         1178
           local_strdup ld-linux-x86-64.so.2       7f9620b03020            6          102
              _dl_start ld-linux-x86-64.so.2       7f9620b02740            1          812
     version_check_doit ld-linux-x86-64.so.2       7f9620b02700            1           10
                dl_main ld-linux-x86-64.so.2       7f9620aff680            1         1453
rtld_lock_default_unlock_recursive ld-linux-x86-64.so.2       7f9620aff200           59          118
rtld_lock_default_lock_recursive ld-linux-x86-64.so.2       7f9620aff1f0           59          118
_dl_initial_error_catch_tsd ld-linux-x86-64.so.2       7f9620aff1e0           19           38
               init_tls ld-linux-x86-64.so.2       7f9620afee3e            1          108
                   .plt ld-linux-x86-64.so.2       7f9620afea70            0          120
                  _fini            sssp             40c034            1            3
        __libc_csu_init            sssp             40bfc0            1           69
_ZNSt6vectorISt4listIP20gm_complex_data_typeSaIS2_EESaIS4_EE17_M_default_appendEm            sssp             40b4b0            1          129
_ZNSt6vectorISt4listIPvSaIS1_EESaIS3_EE17_M_default_appendEm            sssp             40b2e0            1          129
_ZN13gm_mem_helper6resizeEi            sssp             40b1b0            1           46
     _Z13gm_rt_cleanupv            sssp             40b1a0            1            2
_Z19gm_rt_allocate_boolmi            sssp             40af80            2           50
_Z18gm_rt_allocate_intmi            sssp             40ae80            1           29
_ZN13gm_mem_helper7cleanupEv            sssp             40ad20            1          200
 _ZN13gm_mem_helperD2Ev            sssp             409050            1          142
   _Z15gm_rt_thread_idv            sssp             408f90            3            3
_Z21gm_rt_set_num_threadsi            sssp             408f20            1           16
  _Z16gm_rt_initializev            sssp             408e50            1           12
_ZN10gm_runtime10initializeEv            sssp             408c40            1           36
_ZN10gm_runtime19expand_random_seedsEii            sssp             408980            1          139
_ZN10gm_runtime15set_num_threadsEi._omp_fn.0            sssp             408930            8           72
    _ZN10gm_runtimeD2Ev            sssp             4088e0            1            5
_ZN8gm_graph11load_binaryEPc            sssp             406ef0            1          225
_ZN8gm_graph20load_binary_internalEP8_IO_FILEjb._omp_fn.0            sssp             406a30            1           57
_ZN8gm_graph20load_binary_internalEP8_IO_FILEjb._omp_fn.1            sssp             406980            1           43
_ZN8gm_graph18make_reverse_edgesEv            sssp             405960            2          167
  _ZN8gm_graph6freezeEv            sssp             405940            1            3
_ZN8gm_graph12do_semi_sortEv            sssp             405610            1           48
_ZL14semi_sort_mainiiPiS_S_S_._omp_fn.6            sssp             404e20            2          212
_ZN8gm_graph11clear_graphEv            sssp             4043f0            2           50
_ZN8gm_graph32allocate_memory_for_frozen_graphEii            sssp             4040a0            1           31
       _ZN8gm_graphD1Ev            sssp             403fb0            1           37
_ZN8gm_graph19delete_frozen_graphEv            sssp             403ec0            3          138
       _ZN8gm_graphC2Ev            sssp             403b40            1           74
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.0            sssp             403ae0            1           29
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.1            sssp             4039a0            1           40
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.2            sssp             4038c0            1           42
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.3            sssp             403810            1           38
_ZN8gm_graph12do_semi_sortEv._omp_fn.7            sssp             403780            1           35
_Z22gm_spinlock_table_initv            sssp             4034e0            1       408963
  _ZN7my_main7prepareEv            sssp             403330            1           42
      _ZN7my_main3runEv            sssp             403300            1            9
        _ZN7my_mainD1Ev            sssp             4032c0            1           15
_ZN7my_main12post_processEv            sssp             403280            1          101
_ZN6main_t10check_argsEiPPc            sssp             403230            1            2
   _ZN6main_t7cleanupEv            sssp             403220            1            2
_ZN7my_main7prepareEv._omp_fn.0            sssp             403160            1           37
_Z4ssspR8gm_graphPiS1_Ri            sssp             402f50            1          153
_Z4ssspR8gm_graphPiS1_Ri._omp_fn.1            sssp             402db0            2          132
_Z4ssspR8gm_graphPiS1_Ri._omp_fn.0            sssp             402d00            1           54
_Z4ssspR8gm_graphPiS1_Ri._omp_fn.2            sssp             402c50            2          117
            frame_dummy            sssp             402c20            1            3
  __do_global_dtors_aux            sssp             402c00            1            8
     register_tm_clones            sssp             402bc0            1           12
   deregister_tm_clones            sssp             402b90            1            8
                 _start            sssp             402b58            1           11
