===============================================
MyPinTool analysis results: 
Number of instructions: 8568940
     pthread_key_delete libpthread.so.0       7ff14ee43eb0            1           14
   __pthread_key_create libpthread.so.0       7ff14ee43e50            1           19
 __pthread_mutex_unlock libpthread.so.0       7ff14ee42610            2            4
__pthread_mutex_unlock_usercnt libpthread.so.0       7ff14ee42530            2           64
   __pthread_mutex_lock libpthread.so.0       7ff14ee41290            2           68
pthread_attr_setdetachstate libpthread.so.0       7ff14ee40ba0            1            5
      pthread_attr_init libpthread.so.0       7ff14ee40ad0            1           31
           pthread_self libpthread.so.0       7ff14ee40790            1            2
         pthread_create libpthread.so.0       7ff14ee3f310            7         1526
           start_thread libpthread.so.0       7ff14ee3f010            7          266
   do_clone.constprop.3 libpthread.so.0       7ff14ee3e280            7          224
__pthread_initialize_minimal libpthread.so.0       7ff14ee3db30            1          161
            frame_dummy libpthread.so.0       7ff14ee3d990            1            3
  __do_global_dtors_aux libpthread.so.0       7ff14ee3d950            1           12
     register_tm_clones libpthread.so.0       7ff14ee3d910            1           13
   deregister_tm_clones libpthread.so.0       7ff14ee3d8e0            1            9
                   .plt libpthread.so.0       7ff14ee3c540           13          108
                  _init libpthread.so.0       7ff14ee3c530            1            4
                  .fini   libgcc_s.so.1       7ff14f067668            1            3
   __cpu_indicator_init   libgcc_s.so.1       7ff14f058150            1           81
                  .text   libgcc_s.so.1       7ff14f057fd0            0           93
                   .plt   libgcc_s.so.1       7ff14f057d00            1            5
                  _init   libgcc_s.so.1       7ff14f057cd8            1            6
                  .fini    libgomp.so.1       7ff14f277350            1            3
     omp_get_thread_num    libgomp.so.1       7ff14f274010           18           72
    omp_get_num_threads    libgomp.so.1       7ff14f273fe0            7           49
      GOMP_parallel_end    libgomp.so.1       7ff14f273f90           16           48
    GOMP_parallel_start    libgomp.so.1       7ff14f273f60           16          304
   GOMP_loop_end_nowait    libgomp.so.1       7ff14f272da0            8            8
 GOMP_loop_dynamic_next    libgomp.so.1       7ff14f272a10            8            8
GOMP_loop_dynamic_start    libgomp.so.1       7ff14f2721c0            8          576
    omp_get_max_threads    libgomp.so.1       7ff14f271440            2           18
    omp_set_num_threads    libgomp.so.1       7ff14f271210            2           28
                  .text    libgomp.so.1       7ff14f270030            0          427
                   .plt    libgomp.so.1       7ff14f26fd90           14          143
                  _init    libgomp.so.1       7ff14f26fd68            1            6
                  _fini       libm.so.6       7ff14f4edc38            1            3
           __ceil_sse41       libm.so.6       7ff14f495440            2            4
            frame_dummy       libm.so.6       7ff14f480c30            1            3
  __do_global_dtors_aux       libm.so.6       7ff14f480bf0            1           12
     register_tm_clones       libm.so.6       7ff14f480bb0            1           13
   deregister_tm_clones       libm.so.6       7ff14f480b80            1            9
                   .plt       libm.so.6       7ff14f480680            1            6
                  _init       libm.so.6       7ff14f480660            1            6
                  .fini  libstdc++.so.6       7ff14f866c1c            1            3
_ZNSt14error_categoryC2Ev  libstdc++.so.6       7ff14f859c80            3           12
_ZNSt14error_categoryD1Ev  libstdc++.so.6       7ff14f859af0            3           12
_ZNKSt8__detail20_Prime_rehash_policy11_M_next_bktEm  libstdc++.so.6       7ff14f8592f0            2           50
 _ZSt15future_categoryv  libstdc++.so.6       7ff14f8590f0            1           21
_ZSt9has_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale  libstdc++.so.6       7ff14f84ae10            4           84
_ZSt9has_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEEbRKSt6locale  libstdc++.so.6       7ff14f84adc0            4           84
_ZSt9has_facetISt5ctypeIwEEbRKSt6locale  libstdc++.so.6       7ff14f84ac80            4           84
_ZSt9use_facetISt7num_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale  libstdc++.so.6       7ff14f849b80            4           76
_ZSt9use_facetISt7num_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEEERKT_RKSt6locale  libstdc++.so.6       7ff14f849b30            4           76
_ZSt9use_facetISt5ctypeIwEERKT_RKSt6locale  libstdc++.so.6       7ff14f848f20            4           76
  _ZNSt8messagesIwEC1Em  libstdc++.so.6       7ff14f848a90            1           19
_ZNSt11__timepunctIwEC2EPSt17__timepunct_cacheIwEm  libstdc++.so.6       7ff14f8482c0            1           22
_ZNSt13basic_ostreamIwSt11char_traitsIwEE5flushEv  libstdc++.so.6       7ff14f83eb70            3           42
          _ZNSo5flushEv  libstdc++.so.6       7ff14f83c930            3           42
_ZN9__gnu_cxx18stdio_sync_filebufIwSt11char_traitsIwEE4syncEv  libstdc++.so.6       7ff14f83c020            3            6
_ZN9__gnu_cxx18stdio_sync_filebufIcSt11char_traitsIcEE4syncEv  libstdc++.so.6       7ff14f83c010            3            6
_ZSt9has_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale  libstdc++.so.6       7ff14f830310            4           84
_ZSt9has_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale  libstdc++.so.6       7ff14f8302c0            4           84
_ZSt9has_facetISt5ctypeIcEEbRKSt6locale  libstdc++.so.6       7ff14f830180            4           84
_ZSt9use_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale  libstdc++.so.6       7ff14f82f570            4           76
_ZSt9use_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale  libstdc++.so.6       7ff14f82f520            4           76
_ZSt9use_facetISt5ctypeIcEERKT_RKSt6locale  libstdc++.so.6       7ff14f82e700            4           76
  _ZNSt8messagesIcEC1Em  libstdc++.so.6       7ff14f82e270            1           19
_ZNSt11__timepunctIcEC2EPSt17__timepunct_cacheIcEm  libstdc++.so.6       7ff14f82daa0            1           22
_ZNSt9basic_iosIwSt11char_traitsIwEE4initEPSt15basic_streambufIwS1_E  libstdc++.so.6       7ff14f825e40            4           88
_ZNSt9basic_iosIwSt11char_traitsIwEE15_M_cache_localeERKSt6locale  libstdc++.so.6       7ff14f825d00            4          120
_ZNSt9basic_iosIcSt11char_traitsIcEE4initEPSt15basic_streambufIcS1_E  libstdc++.so.6       7ff14f8256e0            4           88
_ZNSt9basic_iosIcSt11char_traitsIcEE15_M_cache_localeERKSt6locale  libstdc++.so.6       7ff14f8255a0            4          120
_ZNSt6locale5facet18_S_create_c_localeERP15__locale_structPKcS2_  libstdc++.so.6       7ff14f824df0            1            9
_ZNSt11__timepunctIwE23_M_initialize_timepunctEP15__locale_struct  libstdc++.so.6       7ff14f823d50            1          105
_ZNSt11__timepunctIcE23_M_initialize_timepunctEP15__locale_struct  libstdc++.so.6       7ff14f8233c0            1          107
_ZNSt8numpunctIwE22_M_initialize_numpunctEP15__locale_struct  libstdc++.so.6       7ff14f823160            1          349
_ZNSt8numpunctIcE22_M_initialize_numpunctEP15__locale_struct  libstdc++.so.6       7ff14f822f30            1          413
_ZNSt10moneypunctIwLb0EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7ff14f822840            1          101
_ZNSt10moneypunctIwLb1EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7ff14f822270            1          101
_ZNSt10moneypunctIcLb0EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7ff14f821d30            1          112
_ZNSt10moneypunctIcLb1EE24_M_initialize_moneypunctEP15__locale_structPKc  libstdc++.so.6       7ff14f8217f0            1          112
_ZNSt5ctypeIwE19_M_initialize_ctypeEv  libstdc++.so.6       7ff14f821110            1         2757
_ZNKSt5ctypeIwE19_M_convert_to_wmaskEt  libstdc++.so.6       7ff14f820b60           12          129
 _ZNSt5ctypeIcEC2EPKtbm  libstdc++.so.6       7ff14f8208a0            1          159
       _ZNSt6localeC1Ev  libstdc++.so.6       7ff14f819d70           22          418
 _ZNSt6locale5_ImplC1Em  libstdc++.so.6       7ff14f818ba0            1          819
_ZNSt6locale5_Impl16_M_install_facetEPKNS_2idEPKNS_5facetE  libstdc++.so.6       7ff14f8187f0           28         7420
_ZNKSt6locale2id5_M_idEv  libstdc++.so.6       7ff14f8187b0           84          644
       _ZNSt6localeD1Ev  libstdc++.so.6       7ff14f818410            8           80
    _ZNSt6localeaSERKS_  libstdc++.so.6       7ff14f818390            8          120
_ZNSt6locale5facet13_S_get_c_nameEv  libstdc++.so.6       7ff14f8181e0            5           10
_ZNSt6locale5facet15_S_get_c_localeEv  libstdc++.so.6       7ff14f8181a0           10          100
_ZNSt8__detail15_List_node_base7_M_hookEPS0_  libstdc++.so.6       7ff14f817900            3           21
_ZNSt8ios_base7_M_initEv  libstdc++.so.6       7ff14f817780            8          144
_ZNSt8ios_base4InitD1Ev  libstdc++.so.6       7ff14f817480            4           50
_ZNSt8ios_base4InitC2Ev  libstdc++.so.6       7ff14f816bb0            4          333
     _ZNSt8ios_baseC2Ev  libstdc++.so.6       7ff14f8166b0            8          472
     _ZNSt5ctypeIwEC2Em  libstdc++.so.6       7ff14f8162c0            1           19
_ZNSt7codecvtIwc11__mbstate_tEC2Em  libstdc++.so.6       7ff14f813680            1           17
_ZNSt7codecvtIcc11__mbstate_tEC1Em  libstdc++.so.6       7ff14f8135e0            1           17
_ZNK10__cxxabiv121__vmi_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE  libstdc++.so.6       7ff14f808ce0            8          464
_ZNK10__cxxabiv120__si_class_type_info12__do_dyncastElNS_17__class_type_info10__sub_kindEPKS1_PKvS4_S6_RNS1_16__dyncast_resultE  libstdc++.so.6       7ff14f808330           40         1400
                  _Znam  libstdc++.so.6       7ff14f807fb0           16           64
                  _Znwm  libstdc++.so.6       7ff14f807ea0           23          345
    __cxa_guard_release  libstdc++.so.6       7ff14f807cd0            1            7
    __cxa_guard_acquire  libstdc++.so.6       7ff14f807b80            1           30
         __dynamic_cast  libstdc++.so.6       7ff14f806220           48         1968
                 _ZdaPv  libstdc++.so.6       7ff14f806200           16           16
                 _ZdlPv  libstdc++.so.6       7ff14f8061d0           23           69
                  .text  libstdc++.so.6       7ff14f804610            1          294
                   .plt  libstdc++.so.6       7ff14f801ce0           68         1137
                  _init  libstdc++.so.6       7ff14f801cc0            1            6
                 memcpy ld-linux-x86-64.so.2       7ff162ef9520           37         1149
              __mempcpy ld-linux-x86-64.so.2       7ff162ef92f0           32          632
                 memset ld-linux-x86-64.so.2       7ff162ef92e0           45        10977
                 memcmp ld-linux-x86-64.so.2       7ff162ef8c50           24         2013
                 strlen ld-linux-x86-64.so.2       7ff162ef85f0           28         1467
                 strcmp ld-linux-x86-64.so.2       7ff162ef85c0        22554       160982
                 strchr ld-linux-x86-64.so.2       7ff162ef8540           23          764
       __GI___sigsetjmp ld-linux-x86-64.so.2       7ff162ef8260           17          323
             __mprotect ld-linux-x86-64.so.2       7ff162ef8190           14           70
                 munmap ld-linux-x86-64.so.2       7ff162ef8170            1            5
                 __mmap ld-linux-x86-64.so.2       7ff162ef8140           22          132
                  close ld-linux-x86-64.so.2       7ff162ef8120            7           35
                 access ld-linux-x86-64.so.2       7ff162ef8070            1            9
                   read ld-linux-x86-64.so.2       7ff162ef8030            6           30
                 __open ld-linux-x86-64.so.2       7ff162ef8010            7           35
               __fxstat ld-linux-x86-64.so.2       7ff162ef7f90            7           70
                 __sbrk ld-linux-x86-64.so.2       7ff162ef6d50            1           17
                  __brk ld-linux-x86-64.so.2       7ff162ef6cf0            1           12
                   free ld-linux-x86-64.so.2       7ff162ef67c0            2           12
                 calloc ld-linux-x86-64.so.2       7ff162ef6780           22          176
                 malloc ld-linux-x86-64.so.2       7ff162ef6770           45          135
        __libc_memalign ld-linux-x86-64.so.2       7ff162ef6660           46         1475
  _dl_next_ld_env_entry ld-linux-x86-64.so.2       7ff162ef65a0            1          571
 _dl_discover_osversion ld-linux-x86-64.so.2       7ff162ef63c0            1           53
_dl_sysdep_start_cleanup ld-linux-x86-64.so.2       7ff162ef6200            1            1
       _dl_sysdep_start ld-linux-x86-64.so.2       7ff162ef5f40            1          557
       _dl_unload_cache ld-linux-x86-64.so.2       7ff162ef5f00            1           10
  _dl_load_cache_lookup ld-linux-x86-64.so.2       7ff162ef59b0            6         1649
       _dl_cache_libcmp ld-linux-x86-64.so.2       7ff162ef58d0           65         4685
    _dl_runtime_resolve ld-linux-x86-64.so.2       7ff162ef5160          125         2625
_dl_find_dso_for_object ld-linux-x86-64.so.2       7ff162ef3710            1           69
    _dl_add_to_slotinfo ld-linux-x86-64.so.2       7ff162ef2a20            3           60
         __tls_get_addr ld-linux-x86-64.so.2       7ff162ef2970            1           11
       _dl_allocate_tls ld-linux-x86-64.so.2       7ff162ef2550            7           49
  _dl_allocate_tls_init ld-linux-x86-64.so.2       7ff162ef2330            8         1312
_dl_allocate_tls_storage ld-linux-x86-64.so.2       7ff162ef21f0            1          324
_dl_get_tls_static_info ld-linux-x86-64.so.2       7ff162ef21d0            1            5
_dl_determine_tlsoffset ld-linux-x86-64.so.2       7ff162ef1f60            1          144
     _dl_next_tls_modid ld-linux-x86-64.so.2       7ff162ef1e80            3           24
           allocate_dtv ld-linux-x86-64.so.2       7ff162ef1e30            8          152
 _dl_check_all_versions ld-linux-x86-64.so.2       7ff162ef11a0            1          145
 _dl_check_map_versions ld-linux-x86-64.so.2       7ff162ef0d20            9         6116
           match_symbol ld-linux-x86-64.so.2       7ff162ef0960           39         3917
_dl_higher_prime_number ld-linux-x86-64.so.2       7ff162ef08f0            2          144
       _dl_name_match_p ld-linux-x86-64.so.2       7ff162ef0880          694        18820
_dl_sysdep_read_whole_file ld-linux-x86-64.so.2       7ff162ef06e0            1           41
   _dl_debug_initialize ld-linux-x86-64.so.2       7ff162ef00b0            8           73
        _dl_debug_state ld-linux-x86-64.so.2       7ff162ef00a0            2            2
               _dl_fini ld-linux-x86-64.so.2       7ff162eefc80            1          513
          _dl_sort_fini ld-linux-x86-64.so.2       7ff162eef9f0            1         1028
               _dl_init ld-linux-x86-64.so.2       7ff162eef8d0            1          135
       call_init.part.0 ld-linux-x86-64.so.2       7ff162eef7c0            8          459
      _dl_receive_error ld-linux-x86-64.so.2       7ff162eef760            1           28
        _dl_catch_error ld-linux-x86-64.so.2       7ff162eef680           17          612
              _dl_fixup ld-linux-x86-64.so.2       7ff162eeeb70          125        10603
   _dl_important_hwcaps ld-linux-x86-64.so.2       7ff162eee430            1          324
    _dl_map_object_deps ld-linux-x86-64.so.2       7ff162eed2a0            1         3687
                openaux ld-linux-x86-64.so.2       7ff162eed260           17          289
    _dl_relocate_object ld-linux-x86-64.so.2       7ff162eebd10            8       219708
      _dl_protect_relro ld-linux-x86-64.so.2       7ff162eebbd0            8          152
         _dl_new_object ld-linux-x86-64.so.2       7ff162eeb6f0            8         1385
_dl_add_to_namespace_list ld-linux-x86-64.so.2       7ff162eeb660            8          362
         _dl_setup_hash ld-linux-x86-64.so.2       7ff162eeb5b0            9          214
    _dl_lookup_symbol_x ld-linux-x86-64.so.2       7ff162eea540         1383       538738
            do_lookup_x ld-linux-x86-64.so.2       7ff162ee9bd0         1383       329890
       check_match.9447 ld-linux-x86-64.so.2       7ff162ee9a50         1371        69142
         _dl_map_object ld-linux-x86-64.so.2       7ff162ee8e70           17         3892
         _dl_init_paths ld-linux-x86-64.so.2       7ff162ee89f0            1          118
 _dl_map_object_from_fd ld-linux-x86-64.so.2       7ff162ee7050            6         5578
            open_verify ld-linux-x86-64.so.2       7ff162ee6530            6         1178
           local_strdup ld-linux-x86-64.so.2       7ff162ee6020            6          102
              _dl_start ld-linux-x86-64.so.2       7ff162ee5740            1          812
     version_check_doit ld-linux-x86-64.so.2       7ff162ee5700            1           10
                dl_main ld-linux-x86-64.so.2       7ff162ee2680            1         1453
rtld_lock_default_unlock_recursive ld-linux-x86-64.so.2       7ff162ee2200           59          118
rtld_lock_default_lock_recursive ld-linux-x86-64.so.2       7ff162ee21f0           59          118
_dl_initial_error_catch_tsd ld-linux-x86-64.so.2       7ff162ee21e0           19           38
               init_tls ld-linux-x86-64.so.2       7ff162ee1e3e            1          108
                   .plt ld-linux-x86-64.so.2       7ff162ee1a70            0          120
                  _fini            sssp             40c034            1            3
        __libc_csu_init            sssp             40bfc0            1           69
_ZNSt6vectorISt4listIP20gm_complex_data_typeSaIS2_EESaIS4_EE17_M_default_appendEm            sssp             40b4b0            1          129
_ZNSt6vectorISt4listIPvSaIS1_EESaIS3_EE17_M_default_appendEm            sssp             40b2e0            1          129
_ZN13gm_mem_helper6resizeEi            sssp             40b1b0            1           46
     _Z13gm_rt_cleanupv            sssp             40b1a0            1            2
_Z19gm_rt_allocate_boolmi            sssp             40af80            2           50
_Z18gm_rt_allocate_intmi            sssp             40ae80            1           29
_ZN13gm_mem_helper7cleanupEv            sssp             40ad20            1          200
 _ZN13gm_mem_helperD2Ev            sssp             409050            1          142
   _Z15gm_rt_thread_idv            sssp             408f90            3            3
_Z21gm_rt_set_num_threadsi            sssp             408f20            1           16
  _Z16gm_rt_initializev            sssp             408e50            1           12
_ZN10gm_runtime10initializeEv            sssp             408c40            1           36
_ZN10gm_runtime19expand_random_seedsEii            sssp             408980            1          139
_ZN10gm_runtime15set_num_threadsEi._omp_fn.0            sssp             408930            8           72
    _ZN10gm_runtimeD2Ev            sssp             4088e0            1            5
_ZN8gm_graph11load_binaryEPc            sssp             406ef0            1          225
_ZN8gm_graph20load_binary_internalEP8_IO_FILEjb._omp_fn.0            sssp             406a30            1           57
_ZN8gm_graph20load_binary_internalEP8_IO_FILEjb._omp_fn.1            sssp             406980            1           43
_ZN8gm_graph18make_reverse_edgesEv            sssp             405960            2          167
  _ZN8gm_graph6freezeEv            sssp             405940            1            3
_ZN8gm_graph12do_semi_sortEv            sssp             405610            1           48
_ZL14semi_sort_mainiiPiS_S_S_._omp_fn.6            sssp             404e20            2          212
_ZN8gm_graph11clear_graphEv            sssp             4043f0            2           50
_ZN8gm_graph32allocate_memory_for_frozen_graphEii            sssp             4040a0            1           31
       _ZN8gm_graphD1Ev            sssp             403fb0            1           37
_ZN8gm_graph19delete_frozen_graphEv            sssp             403ec0            3          138
       _ZN8gm_graphC2Ev            sssp             403b40            1           74
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.0            sssp             403ae0            1           29
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.1            sssp             4039a0            1           40
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.2            sssp             4038c0            1           42
_ZN8gm_graph18make_reverse_edgesEv._omp_fn.3            sssp             403810            1           38
_ZN8gm_graph12do_semi_sortEv._omp_fn.7            sssp             403780            1           35
_Z22gm_spinlock_table_initv            sssp             4034e0            1       408963
  _ZN7my_main7prepareEv            sssp             403330            1           42
      _ZN7my_main3runEv            sssp             403300            1            9
        _ZN7my_mainD1Ev            sssp             4032c0            1           15
_ZN7my_main12post_processEv            sssp             403280            1          101
_ZN6main_t10check_argsEiPPc            sssp             403230            1            2
   _ZN6main_t7cleanupEv            sssp             403220            1            2
_ZN7my_main7prepareEv._omp_fn.0            sssp             403160            1           37
